,step,wolf,elk,pack,average_kills,average_elk_age
3013,14,0,237,0,0,7.615384615384635
3014,15,0,243,0,0,7.353118075340305
3015,16,0,246,0,0,7.2915884928080175
3016,17,0,242,0,0,7.231722822631925
3017,18,0,243,0,0,6.993668882557781
3018,19,0,239,0,0,6.818474412616683
3019,20,0,237,0,0,6.830736773774757
3020,21,0,232,0,0,6.766080901856774
3021,22,0,228,0,0,6.822031039136313
3022,23,0,230,0,0,6.736789297658874
3023,24,0,232,0,0,6.612566312997362
3024,25,0,232,0,0,6.465517241379322
3025,26,0,223,0,0,6.4636081407382004
3026,27,0,224,0,0,6.302369505494521
3027,28,0,224,0,0,6.1382211538461675
3028,29,0,224,0,0,6.170673076923082
3029,30,0,221,0,0,6.227810650887593
3030,31,0,218,0,0,6.1205010585744635
3031,32,0,208,0,0,6.110022189349124
3032,33,0,203,0,0,6.017809776430477
3033,34,0,200,0,0,5.884807692307703
3034,35,0,200,0,0,5.789615384615395
3035,36,0,204,0,0,5.643099547511321
3036,37,0,204,0,0,5.604826546003028
3037,38,0,203,0,0,5.554566123531655
3038,39,0,204,0,0,5.512254901960795
3039,40,0,204,0,0,5.488310708898959
3040,41,0,204,0,0,5.416478129713433
3041,42,0,205,0,0,5.218761726078804
3042,43,0,202,0,0,5.23800456968775
3043,44,0,205,0,0,5.196998123827406
3044,45,0,208,0,0,5.1349852071006
3045,46,0,206,0,0,5.120052277819282
3046,47,0,203,0,0,5.227358848048518
3047,48,0,202,0,0,5.248286367098264
3048,49,0,199,0,0,5.193853884808671
3049,50,0,203,0,0,5.129215611974248
3050,51,0,202,0,0,5.173267326732679
3051,52,0,202,0,0,5.128522467631393
3052,53,0,199,0,0,5.128140703517601
3053,54,0,200,0,0,5.137307692307704
3054,55,0,197,0,0,5.191136274892636
3055,56,0,195,0,0,5.184023668639071
3056,57,0,194,0,0,5.143140364789864
3057,58,0,192,0,0,5.1720753205128345
3058,59,0,190,0,0,5.057085020242927
3059,60,0,190,0,0,4.983805668016205
3060,61,0,191,0,0,4.904349577124456
3061,62,0,190,0,0,4.95263157894738
3062,63,0,191,0,0,4.936367297623858
3063,64,0,187,0,0,4.92904154668862
3064,65,0,189,0,0,4.868945868945882
3065,66,0,188,0,0,4.921031096563026
3066,67,0,186,0,0,4.922043010752703
3067,68,0,188,0,0,4.8893207855973975
3068,69,0,190,0,0,4.869838056680179
3069,70,0,192,0,0,4.835536858974376
3070,71,0,197,0,0,4.750292854353785
3071,72,0,194,0,0,4.628865979381458
3072,73,0,192,0,0,4.691907051282063
3073,74,0,190,0,0,4.6927125506073
3074,75,0,195,0,0,4.60986193293887
3075,76,0,196,0,0,4.6020408163265465
3076,77,0,197,0,0,4.616946505271392
3077,78,0,200,0,0,4.585576923076936
3078,79,0,200,0,0,4.538269230769245
3079,80,0,199,0,0,4.480865867800556
3080,81,0,202,0,0,4.450114242193464
3081,82,0,205,0,0,4.347279549718589
3082,83,0,200,0,0,4.427500000000015
3083,84,0,202,0,0,4.360624523990878
3084,85,0,204,0,0,4.23831070889896
3085,86,0,205,0,0,4.237898686679189
3086,87,0,205,0,0,4.272420262664179
3087,88,0,203,0,0,4.310913224706343
3088,89,0,204,0,0,4.315233785822035
3089,90,0,199,0,0,4.3621955933513865
3090,91,0,204,0,0,4.292797888386136
3091,92,0,205,0,0,4.310131332082566
3092,93,0,209,0,0,4.183106367316907
3093,94,0,210,0,0,4.194688644688658
3094,95,0,210,0,0,4.21300366300368
3095,96,0,212,0,0,4.193940493468812
3096,97,0,214,0,0,4.06290438533431
3097,98,0,218,0,0,3.9322512350035446
3098,99,0,217,0,0,3.968805388160242
3099,100,0,217,0,0,3.9812123360510623
3100,101,0,217,0,0,4.006203473945425
3101,102,0,220,0,0,3.9886363636363793
3102,103,0,218,0,0,3.964361326746663
3103,104,0,219,0,0,3.9791008078679435
3104,105,0,222,0,0,3.942307692307706
3105,106,0,228,0,0,3.847840755735505
3106,107,0,227,0,0,3.8615723483565025
3107,108,0,230,0,0,3.841471571906371
3108,109,0,229,0,0,3.8649647295935674
3109,110,0,228,0,0,3.913967611336051
3110,111,0,230,0,0,3.873244147157206
3111,112,0,229,0,0,3.880752435337604
3112,113,0,231,0,0,3.798368298368313
3113,114,0,233,0,0,3.774843182568518
3114,115,0,237,0,0,3.7489451476793367
3115,116,0,237,0,0,3.781888997078885
3116,117,0,239,0,0,3.745735436112019
3117,118,0,239,0,0,3.7534599291921604
3118,119,0,240,0,0,3.7623397435897563
3119,120,0,242,0,0,3.7542911633820855
3120,121,0,244,0,0,3.7419609079445304
3121,122,0,246,0,0,3.7084115071920105
3122,123,0,247,0,0,3.7033634381812695
3123,124,0,247,0,0,3.725474929928388
3124,125,0,248,0,0,3.7171215880893462
3125,126,0,246,0,0,3.7046591619762514
3126,127,0,248,0,0,3.7014578163771867
3127,128,0,251,0,0,3.690468893656159
3128,129,0,247,0,0,3.714730613516053
3129,130,0,250,0,0,3.708153846153859
3130,131,0,251,0,0,3.7160588415568623
3131,132,0,246,0,0,3.7473420888055164
3132,133,0,247,0,0,3.7424478355652586
3133,134,0,245,0,0,3.7998430141287463
3134,135,0,244,0,0,3.837011349306448
3135,136,0,246,0,0,3.7187304565353525
3136,137,0,248,0,0,3.724875930521108
3137,138,0,250,0,0,3.639692307692323
3138,139,0,247,0,0,3.649486141388992
3139,140,0,248,0,0,3.6450062034739594
3140,141,0,250,0,0,3.565384615384631
3141,142,0,245,0,0,3.6009419152276485
3142,143,0,242,0,0,3.578989192625571
3143,144,0,241,0,0,3.58234918608364
3144,145,0,245,0,0,3.558712715855585
3145,146,0,246,0,0,3.558474046278937
3146,147,0,242,0,0,3.5632549268913056
3147,148,0,243,0,0,3.4855967078189445
3148,149,0,243,0,0,3.4884457106679507
3149,150,0,247,0,0,3.469635627530381
3150,151,0,245,0,0,3.4437990580847893
3151,152,0,244,0,0,3.4511349306431436
3152,153,0,244,0,0,3.473203026481731
3153,154,0,242,0,0,3.5079465988557073
3154,155,0,241,0,0,3.5204277050750252
3155,156,0,241,0,0,3.5398978614746412
3156,157,0,238,0,0,3.586134453781529
3157,158,0,238,0,0,3.579347123464784
3158,159,0,244,0,0,3.5171815889029117
3159,160,0,244,0,0,3.5529634300126265
3160,161,0,244,0,0,3.5442938209331847
3161,162,0,246,0,0,3.5475297060663125
3162,163,0,247,0,0,3.547492992837143
3163,164,0,245,0,0,3.58806907378338
3164,165,0,245,0,0,3.5731554160125767
3165,166,0,248,0,0,3.53923697270473
3166,167,0,254,0,0,3.490006056935208
3167,168,0,253,0,0,3.5171784737002283
3168,169,0,252,0,0,3.558302808302823
3169,170,0,256,0,0,3.51772836538463
3170,171,0,254,0,0,3.5221078134464103
3171,172,0,254,0,0,3.5325560266505303
3172,173,0,254,0,0,3.535887341005469
3173,174,0,252,0,0,3.5576923076923257
3174,175,0,255,0,0,3.540723981900472
3175,176,0,254,0,0,3.569200484554836
3176,177,0,255,0,0,3.5791855203620098
3177,178,0,259,0,0,3.5479655479655636
3178,179,0,254,0,0,3.641278013325274
3179,180,0,250,0,0,3.6455384615384814
3180,181,0,252,0,0,3.627747252747269
3181,182,0,254,0,0,3.6211387038158858
3182,183,0,254,0,0,3.558903694730482
3183,184,0,257,0,0,3.5498353786291683
3184,185,0,259,0,0,3.5493020493020655
3185,186,0,257,0,0,3.5814127506734703
3186,187,0,255,0,0,3.6153846153846354
3187,188,0,254,0,0,3.588885523924914
3188,189,0,253,0,0,3.633931286105219
3189,190,0,255,0,0,3.561387631975886
3190,191,0,241,0,0,3.7119374401532252
3191,192,0,244,0,0,3.6836380832282636
3192,193,0,251,0,0,3.611553784860577
3193,194,0,244,0,0,3.6834804539722765
3194,195,0,245,0,0,3.673469387755121
3195,196,0,251,0,0,3.6231995096537117
3196,197,0,253,0,0,3.610367892976606
3197,198,0,255,0,0,3.5812971342383304
3198,199,0,247,0,0,3.63360323886642
3199,200,0,247,0,0,3.597633136094694
3200,1,0,208,0,0,9.513868343195286
3201,2,0,211,0,0,9.416514764856009
3202,3,0,216,0,0,9.236111111111128
3203,4,0,220,0,0,9.105419580419591
3204,5,0,223,0,0,8.956536736805809
3205,6,0,225,0,0,8.914017094017106
3206,7,0,225,0,0,8.809572649572665
3207,8,0,234,0,0,8.379355687048012
3208,9,0,236,0,0,8.346479791395055
3209,10,0,239,0,0,8.094625040231753
3210,11,0,237,0,0,8.005842259006824
3211,12,0,239,0,0,7.966688123591909
3212,13,0,242,0,0,7.876509853782592
3213,14,0,244,0,0,7.737389659520828
3214,15,0,241,0,0,7.583306734759023
3215,16,0,242,0,0,7.428162746344584
3216,17,0,238,0,0,7.464447317388499
3217,18,0,237,0,0,7.435086011035394
3218,19,0,232,0,0,7.401359416445632
3219,20,0,226,0,0,7.3641933287951185
3220,21,0,222,0,0,7.3345460845460995
3221,22,0,215,0,0,7.189445438282657
3222,23,0,213,0,0,7.082340195016271
3223,24,0,207,0,0,7.217205499814208
3224,25,0,204,0,0,7.286010558069404
3225,26,0,203,0,0,7.291966654035636
3226,27,0,200,0,0,7.365576923076942
3227,28,0,198,0,0,7.278943278943287
3228,29,0,195,0,0,7.196055226824474
3229,30,0,195,0,0,6.962524654832357
3230,31,0,197,0,0,6.842639593908644
3231,32,0,201,0,0,6.7370838117106855
3232,33,0,194,0,0,6.712529738302948
3233,34,0,196,0,0,6.599686028257467
3234,35,0,192,0,0,6.51862980769232
3235,36,0,191,0,0,6.46697543294403
3236,37,0,190,0,0,6.460121457489891
3237,38,0,193,0,0,6.2441211638103
3238,39,0,191,0,0,6.174385823600498
3239,40,0,193,0,0,6.111797528895991
3240,41,0,198,0,0,5.968337218337225
3241,42,0,198,0,0,5.933372183372201
3242,43,0,201,0,0,5.813815537696144
3243,44,0,205,0,0,5.73808630393998
3244,45,0,202,0,0,5.729055597867489
3245,46,0,199,0,0,5.631039814456915
3246,47,0,202,0,0,5.498857578065508
3247,48,0,206,0,0,5.429798356982834
3248,49,0,211,0,0,5.338680277068911
3249,50,0,212,0,0,5.3359941944847735
3250,51,0,210,0,0,5.314285714285729
3251,52,0,212,0,0,5.288824383164019
3252,53,0,219,0,0,5.157007376185473
3253,54,0,220,0,0,5.089510489510499
3254,55,0,220,0,0,5.030769230769245
3255,56,0,221,0,0,5.032718412808921
3256,57,0,222,0,0,4.957900207900219
3257,58,0,218,0,0,4.902258292166561
3258,59,0,214,0,0,4.935478073328557
3259,60,0,214,0,0,4.960999281092752
3260,61,0,216,0,0,4.940349002849017
3261,62,0,216,0,0,4.922898860398872
3262,63,0,216,0,0,4.84099002849004
3263,64,0,217,0,0,4.826479971641267
3264,65,0,216,0,0,4.715990028490042
3265,66,0,215,0,0,4.67620751341683
3266,67,0,217,0,0,4.589861751152089
3267,68,0,217,0,0,4.5111662531017505
3268,69,0,214,0,0,4.489216391085565
3269,70,0,212,0,0,4.494920174165474
3270,71,0,215,0,0,4.424150268336329
3271,72,0,213,0,0,4.484651498736019
3272,73,0,218,0,0,4.297106563161622
3273,74,0,215,0,0,4.267978533094825
3274,75,0,210,0,0,4.3536630036630175
3275,76,0,215,0,0,4.247227191413251
3276,77,0,213,0,0,4.216865294330096
3277,78,0,215,0,0,4.215742397137758
3278,79,0,212,0,0,4.175253991291742
3279,80,0,207,0,0,4.281493868450403
3280,81,0,207,0,0,4.231884057971029
3281,82,0,207,0,0,4.270159791898938
3282,83,0,215,0,0,4.148300536672643
3283,84,0,214,0,0,4.157979870596707
3284,85,0,215,0,0,4.16135957066191
3285,86,0,211,0,0,4.252643091505664
3286,87,0,210,0,0,4.230219780219795
3287,88,0,210,0,0,4.261172161172175
3288,89,0,211,0,0,4.255012759752111
3289,90,0,209,0,0,4.312476996687536
3290,91,0,208,0,0,4.3666789940828545
3291,92,0,209,0,0,4.298306956201709
3292,93,0,209,0,0,4.236290025763724
3293,94,0,210,0,0,4.252380952380967
3294,95,0,213,0,0,4.230408089563036
3295,96,0,215,0,0,4.182468694096616
3296,97,0,214,0,0,4.235801581595989
3297,98,0,209,0,0,4.296650717703366
3298,99,0,208,0,0,4.2638683431952815
3299,100,0,209,0,0,4.062753036437262
3300,101,0,210,0,0,3.999450549450564
3301,102,0,212,0,0,3.989114658925995
3302,103,0,212,0,0,3.950653120464453
3303,104,0,215,0,0,3.9003577817531454
3304,105,0,219,0,0,3.8624868282402702
3305,106,0,220,0,0,3.8639860139860285
3306,107,0,217,0,0,3.921836228287856
3307,108,0,221,0,0,3.8823529411764848
3308,109,0,226,0,0,3.8199455411844925
3309,110,0,227,0,0,3.836326668925801
3310,111,0,230,0,0,3.82424749163881
3311,112,0,233,0,0,3.7264773852756816
3312,113,0,239,0,0,3.6037978757644162
3313,114,0,243,0,0,3.582304526748987
3314,115,0,241,0,0,3.6054899457389227
3315,116,0,243,0,0,3.5332383665717106
3316,117,0,243,0,0,3.571699905033253
3317,118,0,240,0,0,3.5245192307692466
3318,119,0,244,0,0,3.48707440100884
3319,120,0,247,0,0,3.469635627530377
3320,121,0,244,0,0,3.4235498108449063
3321,122,0,242,0,0,3.373172282263203
3322,123,0,241,0,0,3.333226939036077
3323,124,0,240,0,0,3.2685897435897546
3324,125,0,238,0,0,3.2850678733031784
3325,126,0,241,0,0,3.247207149696786
3326,127,0,244,0,0,3.2391235813367087
3327,128,0,247,0,0,3.234662099034581
3328,129,0,247,0,0,3.19137340392402
3329,130,0,246,0,0,3.199812382739223
3330,131,0,248,0,0,3.1836228287841326
3331,132,0,253,0,0,3.139556096077848
3332,133,0,253,0,0,3.1733049559136637
3333,134,0,255,0,0,3.1562594268476745
3334,135,0,257,0,0,3.126159832385526
3335,136,0,258,0,0,3.118366129994049
3336,137,0,255,0,0,3.094419306184025
3337,138,0,256,0,0,3.0573918269230886
3338,139,0,254,0,0,3.085857056329508
3339,140,0,251,0,0,3.104658289917266
3340,141,0,248,0,0,3.1206575682382254
3341,142,0,250,0,0,3.12153846153847
3342,143,0,247,0,0,3.16521332918095
3343,144,0,243,0,0,3.1956315289648765
3344,145,0,246,0,0,3.1755784865541106
3345,146,0,245,0,0,3.2045525902668888
3346,147,0,246,0,0,3.198561601000637
3347,148,0,251,0,0,3.166258044744111
3348,149,0,250,0,0,3.128000000000011
3349,150,0,252,0,0,3.130036630036642
3350,151,0,252,0,0,3.123015873015884
3351,152,0,253,0,0,3.1255700820918326
3352,153,0,254,0,0,3.132798304058161
3353,154,0,252,0,0,3.1422466422466577
3354,155,0,253,0,0,3.1429005776831964
3355,156,0,252,0,0,3.1416361416361536
3356,157,0,255,0,0,3.1297134238310846
3357,158,0,262,0,0,3.0502055196711817
3358,159,0,264,0,0,3.0438519813519944
3359,160,0,268,0,0,2.992106773823204
3360,161,0,270,0,0,2.9591168091168214
3361,162,0,272,0,0,2.959134615384629
3362,163,0,269,0,0,2.9877037460680724
3363,164,0,268,0,0,3.017508610792206
3364,165,0,269,0,0,3.014154989991433
3365,166,0,264,0,0,3.023455710955726
3366,167,0,260,0,0,3.0612426035503097
3367,168,0,258,0,0,3.006112104949325
3368,169,0,262,0,0,2.9980916030534477
3369,170,0,256,0,0,3.051832932692321
3370,171,0,257,0,0,3.0378629152948355
3371,172,0,256,0,0,3.0628004807692415
3372,173,0,258,0,0,2.922033392963635
3373,174,0,259,0,0,2.929165429165441
3374,175,0,260,0,0,2.9513313609467593
3375,176,0,259,0,0,2.966884466884481
3376,177,0,259,0,0,2.9538164538164686
3377,178,0,257,0,0,2.9880275366656823
3378,179,0,256,0,0,3.0172776442307874
3379,180,0,259,0,0,3.0089100089100227
3380,181,0,261,0,0,3.001620984379616
3381,182,0,260,0,0,3.016715976331373
3382,183,0,257,0,0,3.038162226878193
3383,184,0,255,0,0,2.9639517345399806
3384,185,0,255,0,0,2.9769230769230886
3385,186,0,253,0,0,2.9954393432654425
3386,187,0,250,0,0,3.0283076923077066
3387,188,0,247,0,0,3.043911554033026
3388,189,0,245,0,0,3.077237048665634
3389,190,0,242,0,0,3.10568976478069
3390,191,0,237,0,0,3.1363193768257194
3391,192,0,233,0,0,3.181743149554325
3392,193,0,236,0,0,3.1764993481095325
3393,194,0,238,0,0,3.0591467356173347
3394,195,0,241,0,0,3.0303223747207264
3395,196,0,237,0,0,3.0707562479714494
3396,197,0,238,0,0,3.0686813186813295
3397,198,0,237,0,0,3.10402466731582
3398,199,0,241,0,0,3.090328758378565
3399,200,0,235,0,0,3.1420621931260397
3400,1,0,203,0,0,8.842175066313015
3401,2,0,211,0,0,8.543930003645656
3402,3,0,220,0,0,8.231293706293714
3403,4,0,226,0,0,7.992852280462908
3404,5,0,237,0,0,7.658552418046098
3405,6,0,244,0,0,7.3871374527112295
3406,7,0,240,0,0,7.391025641025649
3407,8,0,241,0,0,7.345515480370263
3408,9,0,244,0,0,7.174810844892821
3409,10,0,246,0,0,6.889462163852418
3410,11,0,254,0,0,6.696547546941259
3411,12,0,256,0,0,6.626953125000013
3412,13,0,257,0,0,6.489524094582473
3413,14,0,263,0,0,6.332114653407439
3414,15,0,259,0,0,6.093555093555103
3415,16,0,247,0,0,6.209124883213959
3416,17,0,248,0,0,5.932847394540949
3417,18,0,252,0,0,5.835622710622715
3418,19,0,251,0,0,5.729390131780574
3419,20,0,246,0,0,5.626641651031901
3420,21,0,242,0,0,5.455499046408141
3421,22,0,246,0,0,5.169480925578492
3422,23,0,244,0,0,5.1401324085750355
3423,24,0,239,0,0,5.1412938525909295
3424,25,0,228,0,0,5.170040485829965
3425,26,0,222,0,0,5.1231808731808846
3426,27,0,215,0,0,5.080500894454391
3427,28,0,212,0,0,5.043178519593623
3428,29,0,209,0,0,5.062569009937436
3429,30,0,200,0,0,4.966538461538471
3430,31,0,202,0,0,4.843869002284853
3431,32,0,203,0,0,4.8171655930276716
3432,33,0,197,0,0,4.827411167512702
3433,34,0,193,0,0,4.866082104424085
3434,35,0,195,0,0,4.850295857988174
3435,36,0,197,0,0,4.719055056618518
3436,37,0,197,0,0,4.685474424053114
3437,38,0,193,0,0,4.751693901952975
3438,39,0,194,0,0,4.612609040444098
3439,40,0,190,0,0,4.47469635627531
3440,41,0,191,0,0,4.441602899718092
3441,42,0,191,0,0,4.456504228755544
3442,43,0,193,0,0,4.440813072937432
3443,44,0,191,0,0,4.472412404349586
3444,45,0,195,0,0,4.364891518737685
3445,46,0,196,0,0,4.351255886970185
3446,47,0,199,0,0,4.314650173946668
3447,48,0,198,0,0,4.3686868686868765
3448,49,0,200,0,0,4.226153846153855
3449,50,0,198,0,0,4.1975524475524555
3450,51,0,196,0,0,4.235478806907384
3451,52,0,195,0,0,4.226627218934916
3452,53,0,202,0,0,4.117288651942125
3453,54,0,203,0,0,4.0274725274725345
3454,55,0,205,0,0,4.0168855534709245
3455,56,0,212,0,0,3.921444121915825
3456,57,0,214,0,0,3.796369518332143
3457,58,0,218,0,0,3.761997177134803
3458,59,0,218,0,0,3.7261820748059398
3459,60,0,216,0,0,3.749465811965823
3460,61,0,216,0,0,3.766381766381777
3461,62,0,216,0,0,3.745014245014255
3462,63,0,217,0,0,3.741935483870975
3463,64,0,216,0,0,3.7804487179487216
3464,65,0,217,0,0,3.726692662176535
3465,66,0,218,0,0,3.6711362032462995
3466,67,0,217,0,0,3.646579227224394
3467,68,0,211,0,0,3.7296755377324162
3468,69,0,214,0,0,3.6606757728253125
3469,70,0,214,0,0,3.628864126527685
3470,71,0,218,0,0,3.595271700776298
3471,72,0,218,0,0,3.569689484827109
3472,73,0,219,0,0,3.580611169652275
3473,74,0,218,0,0,3.627911079745951
3474,75,0,217,0,0,3.67298830202057
3475,76,0,220,0,0,3.6430069930069986
3476,77,0,220,0,0,3.574650349650353
3477,78,0,221,0,0,3.5067873303167443
3478,79,0,220,0,0,3.539335664335668
3479,80,0,220,0,0,3.461363636363642
3480,81,0,222,0,0,3.4630977130977207
3481,82,0,224,0,0,3.4632554945055034
3482,83,0,223,0,0,3.435322525008633
3483,84,0,220,0,0,3.4127622377622484
3484,85,0,219,0,0,3.2409553916403286
3485,86,0,223,0,0,3.1433252845808943
3486,87,0,223,0,0,3.1046912728527114
3487,88,0,228,0,0,3.0742240215924492
3488,89,0,225,0,0,3.102222222222227
3489,90,0,218,0,0,3.1656669019054426
3490,91,0,216,0,0,3.1290954415954464
3491,92,0,214,0,0,3.1804457225018026
3492,93,0,214,0,0,3.1051401869158903
3493,94,0,212,0,0,3.1574746008708297
3494,95,0,211,0,0,3.1851986875683584
3495,96,0,205,0,0,3.2478424015009413
3496,97,0,208,0,0,3.237426035502964
3497,98,0,208,0,0,3.225591715976336
3498,99,0,210,0,0,3.1675824175824214
3499,100,0,211,0,0,3.1804593510754686
3500,101,0,211,0,0,3.2056142909223557
3501,102,0,213,0,0,3.0465872156013076
3502,103,0,214,0,0,3.055715312724668
3503,104,0,213,0,0,3.0899241603467
3504,105,0,214,0,0,3.1049604601006493
3505,106,0,216,0,0,3.110220797720798
3506,107,0,219,0,0,2.9920969441517418
3507,108,0,218,0,0,2.9700070571630253
3508,109,0,218,0,0,2.9322512350035312
3509,110,0,214,0,0,2.949676491732571
3510,111,0,219,0,0,2.9155251141552543
3511,112,0,219,0,0,2.9508254302774897
3512,113,0,223,0,0,2.9356674715419167
3513,114,0,222,0,0,2.9059251559251633
3514,115,0,228,0,0,2.7940283400809793
3515,116,0,228,0,0,2.7887989203778747
3516,117,0,228,0,0,2.7963900134952824
3517,118,0,233,0,0,2.7702211951139017
3518,119,0,234,0,0,2.787639710716636
3519,120,0,236,0,0,2.78943937418514
3520,121,0,241,0,0,2.756303862112996
3521,122,0,242,0,0,2.7771773680864595
3522,123,0,248,0,0,2.7348014888337504
3523,124,0,249,0,0,2.761198640716716
3524,125,0,250,0,0,2.7738461538461587
3525,126,0,251,0,0,2.7666258044744167
3526,127,0,251,0,0,2.737511492491579
3527,128,0,246,0,0,2.792526579111952
3528,129,0,244,0,0,2.81510088272384
3529,130,0,244,0,0,2.7569356872635606
3530,131,0,245,0,0,2.7659340659340685
3531,132,0,245,0,0,2.7861852433281054
3532,133,0,245,0,0,2.818838304552594
3533,134,0,244,0,0,2.841897856242123
3534,135,0,250,0,0,2.768615384615388
3535,136,0,248,0,0,2.770471464019855
3536,137,0,243,0,0,2.82985121874011
3537,138,0,238,0,0,2.8472850678733073
3538,139,0,241,0,0,2.842004468560491
3539,140,0,241,0,0,2.8464730290456495
3540,141,0,245,0,0,2.8282574568288914
3541,142,0,248,0,0,2.8126550868486397
3542,143,0,247,0,0,2.833073808782315
3543,144,0,246,0,0,2.8721075672295227
3544,145,0,243,0,0,2.8816081038303323
3545,146,0,243,0,0,2.8931623931623975
3546,147,0,242,0,0,2.911951684678961
3547,148,0,238,0,0,2.941338073691019
3548,149,0,239,0,0,2.9538139684583244
3549,150,0,243,0,0,2.9096232985121904
3550,151,0,241,0,0,2.8736035748483935
3551,152,0,242,0,0,2.8820724729815685
3552,153,0,248,0,0,2.8407258064516183
3553,154,0,249,0,0,2.829317269076311
3554,155,0,251,0,0,2.808458473797124
3555,156,0,251,0,0,2.801716212074783
3556,157,0,252,0,0,2.7901404151404203
3557,158,0,247,0,0,2.758175023357217
3558,159,0,246,0,0,2.774390243902447
3559,160,0,247,0,0,2.7743693553410207
3560,161,0,249,0,0,2.7729379054680314
3561,162,0,248,0,0,2.7330955334987648
3562,163,0,248,0,0,2.743796526054594
3563,164,0,249,0,0,2.763670064874888
3564,165,0,250,0,0,2.763230769230772
3565,166,0,246,0,0,2.797529706066295
3566,167,0,244,0,0,2.7728562421185394
3567,168,0,242,0,0,2.7809917355371905
3568,169,0,247,0,0,2.762379321083778
3569,170,0,250,0,0,2.736769230769235
3570,171,0,252,0,0,2.74893162393163
3571,172,0,254,0,0,2.730920654149009
3572,173,0,259,0,0,2.71517671517672
3573,174,0,255,0,0,2.7170437405731587
3574,175,0,248,0,0,2.780707196029784
3575,176,0,245,0,0,2.819309262166412
3576,177,0,245,0,0,2.7927786499215115
3577,178,0,248,0,0,2.7455024813895803
3578,179,0,252,0,0,2.739774114774119
3579,180,0,247,0,0,2.783089380255374
3580,181,0,249,0,0,2.746370095767687
3581,182,0,254,0,0,2.7060872198667507
3582,183,0,257,0,0,2.679586950014971
3583,184,0,247,0,0,2.7500778573653144
3584,185,0,243,0,0,2.7795188350743993
3585,186,0,241,0,0,2.7776891158633967
3586,187,0,240,0,0,2.7136217948718047
3587,188,0,236,0,0,2.6370599739243867
3588,189,0,232,0,0,2.7136936339522593
3589,190,0,232,0,0,2.7468501326259966
3590,191,0,234,0,0,2.6975673898750845
3591,192,0,234,0,0,2.6895134779750194
3592,193,0,229,0,0,2.750923748740344
3593,194,0,228,0,0,2.7633265856950113
3594,195,0,229,0,0,2.6625797783003065
3595,196,0,227,0,0,2.714503558115897
3596,197,0,229,0,0,2.7008733624454195
3597,198,0,232,0,0,2.6889920424403226
3598,199,0,232,0,0,2.7148541114058413
3599,200,0,231,0,0,2.7261072261072345
3600,1,0,203,0,0,9.196665403561974
3601,2,0,209,0,0,8.970003680530015
3602,3,0,216,0,0,8.716524216524228
3603,4,0,221,0,0,8.556909154194239
3604,5,0,227,0,0,8.368180277871915
3605,6,0,234,0,0,8.155161078238018
3606,7,0,237,0,0,8.012658227848107
3607,8,0,240,0,0,7.897596153846167
3608,9,0,236,0,0,7.762385919165589
3609,10,0,245,0,0,7.442072213500797
3610,11,0,251,0,0,7.301716212074789
3611,12,0,239,0,0,7.395075635661424
3612,13,0,239,0,0,7.196491792726122
3613,14,0,241,0,0,7.0068624321736515
3614,15,0,242,0,0,6.938652256834089
3615,16,0,240,0,0,7.0195512820512915
3616,17,0,241,0,0,6.95994254707949
3617,18,0,238,0,0,6.922107304460255
3618,19,0,239,0,0,6.779369166398465
3619,20,0,236,0,0,6.732561929595833
3620,21,0,238,0,0,6.575145442792514
3621,22,0,232,0,0,6.546584880636614
3622,23,0,225,0,0,6.4752136752136895
3623,24,0,224,0,0,6.393543956043965
3624,25,0,217,0,0,6.317440623892249
3625,26,0,210,0,0,6.264835164835177
3626,27,0,206,0,0,6.184839432412264
3627,28,0,200,0,0,6.206923076923085
3628,29,0,200,0,0,6.213461538461551
3629,30,0,198,0,0,6.114219114219125
3630,31,0,185,0,0,6.130977130977146
3631,32,0,187,0,0,5.996297819827243
3632,33,0,181,0,0,6.10433489162772
3633,34,0,184,0,0,5.9713628762541955
3634,35,0,180,0,0,6.047435897435905
3635,36,0,178,0,0,6.057044079516004
3636,37,0,177,0,0,5.993046501521081
3637,38,0,174,0,0,6.064323607427066
3638,39,0,177,0,0,5.938504997827041
3639,40,0,175,0,0,5.861098901098908
3640,41,0,174,0,0,5.879089301503109
3641,42,0,179,0,0,5.752256123764515
3642,43,0,182,0,0,5.591715976331376
3643,44,0,183,0,0,5.587852038671725
3644,45,0,185,0,0,5.56548856548858
3645,46,0,188,0,0,5.5145253682487825
3646,47,0,188,0,0,5.5184124386252185
3647,48,0,190,0,0,5.4971659919028415
3648,49,0,191,0,0,5.464760370519542
3649,50,0,188,0,0,5.453355155482822
3650,51,0,193,0,0,5.270825029892403
3651,52,0,193,0,0,5.268832204065378
3652,53,0,193,0,0,5.079314467915517
3653,54,0,190,0,0,5.175910931174101
3654,55,0,195,0,0,5.018934911242616
3655,56,0,193,0,0,5.044240733359917
3656,57,0,197,0,0,4.979500195236249
3657,58,0,192,0,0,5.055889423076938
3658,59,0,192,0,0,5.063701923076939
3659,60,0,192,0,0,4.9461137820513
3660,61,0,195,0,0,4.907889546351102
3661,62,0,195,0,0,4.845759368836305
3662,63,0,201,0,0,4.709911978568706
3663,64,0,198,0,0,4.705516705516719
3664,65,0,198,0,0,4.677933177933193
3665,66,0,200,0,0,4.669230769230783
3666,67,0,198,0,0,4.743783993784008
3667,68,0,197,0,0,4.790511518937931
